name,description,unit,metric_type,gauge,sum,histogram,exponential_histogram,summary,metadata,resource,resource_schema_url,instrumentation_scope,metric_schema_url
nginx.requests,Total number of requests made to the server since it started,requests,sum,null,"{""start_time_unix_nano"":""1761344849149129714"",""time_unix_nano"":""1761344850192140382"",""value"":1,""exemplars"":[],""attributes"":{},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":true}",null,null,null,{},"{""attributes"":{""host.name"":""docker-desktop"",""os.type"":""linux""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/nginxreceiver"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
httpcheck.duration,Measures the duration of the HTTP check.,ms,gauge,"{""start_time_unix_nano"":""1761344849149160631"",""time_unix_nano"":""1761344850189932673"",""value"":4,""exemplars"":[],""attributes"":{""http.url"":""http://frontend-proxy:8080""},""flags"":null}",null,null,null,null,{},"{""attributes"":{""host.name"":""docker-desktop"",""os.type"":""linux""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/httpcheckreceiver"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
httpcheck.status,"1 if the check resulted in status_code matching the status_class, otherwise 0.",1,sum,null,"{""start_time_unix_nano"":""1761344849149160631"",""time_unix_nano"":""1761344850189932673"",""value"":0,""exemplars"":[],""attributes"":{""http.method"":""GET"",""http.url"":""http://frontend-proxy:8080"",""http.status_class"":""1xx""},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":null}",null,null,null,{},"{""attributes"":{""host.name"":""docker-desktop"",""os.type"":""linux""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/httpcheckreceiver"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
httpcheck.status,"1 if the check resulted in status_code matching the status_class, otherwise 0.",1,sum,null,"{""start_time_unix_nano"":""1761344849149160631"",""time_unix_nano"":""1761344850189932673"",""value"":0,""exemplars"":[],""attributes"":{""http.method"":""GET"",""http.status_class"":""2xx"",""http.url"":""http://frontend-proxy:8080""},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":null}",null,null,null,{},"{""attributes"":{""os.type"":""linux"",""host.name"":""docker-desktop""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/httpcheckreceiver"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
httpcheck.status,"1 if the check resulted in status_code matching the status_class, otherwise 0.",1,sum,null,"{""start_time_unix_nano"":""1761344849149160631"",""time_unix_nano"":""1761344850189932673"",""value"":0,""exemplars"":[],""attributes"":{""http.url"":""http://frontend-proxy:8080"",""http.method"":""GET"",""http.status_class"":""4xx""},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":null}",null,null,null,{},"{""attributes"":{""os.type"":""linux"",""host.name"":""docker-desktop""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/httpcheckreceiver"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
nginx.connections_handled,"The total number of handled connections. Generally, the parameter value is the same as nginx.connections_accepted unless some resource limits have been reached (for example, the worker_connections limit).",connections,sum,null,"{""start_time_unix_nano"":""1761344849149129714"",""time_unix_nano"":""1761344850192140382"",""value"":1,""exemplars"":[],""attributes"":{},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":true}",null,null,null,{},"{""attributes"":{""host.name"":""docker-desktop"",""os.type"":""linux""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/nginxreceiver"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
httpcheck.status,"1 if the check resulted in status_code matching the status_class, otherwise 0.",1,sum,null,"{""start_time_unix_nano"":""1761344849149160631"",""time_unix_nano"":""1761344850189932673"",""value"":0,""exemplars"":[],""attributes"":{""http.url"":""http://frontend-proxy:8080"",""http.method"":""GET"",""http.status_class"":""5xx""},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":null}",null,null,null,{},"{""attributes"":{""os.type"":""linux"",""host.name"":""docker-desktop""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/httpcheckreceiver"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
postgresql.blks_hit,Number of times disk blocks were found already in the buffer cache.,{blks_hit},sum,null,"{""start_time_unix_nano"":""1761344849148614631"",""time_unix_nano"":""1761344850233058090"",""value"":3253,""exemplars"":[],""attributes"":{},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":true}",null,null,null,{},"{""attributes"":{""os.type"":""linux"",""host.name"":""docker-desktop"",""postgresql.database.name"":""postgres""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/postgresqlreceiver"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
nginx.connections_current,The current number of nginx connections by state,connections,sum,null,"{""start_time_unix_nano"":""1761344849149129714"",""time_unix_nano"":""1761344850192140382"",""value"":0,""exemplars"":[],""attributes"":{""state"":""waiting""},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":null}",null,null,null,{},"{""attributes"":{""host.name"":""docker-desktop"",""os.type"":""linux""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/nginxreceiver"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
postgresql.blks_read,Number of disk blocks read in this database.,{blks_read},sum,null,"{""start_time_unix_nano"":""1761344849148614631"",""time_unix_nano"":""1761344850233058090"",""value"":201,""exemplars"":[],""attributes"":{},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":true}",null,null,null,{},"{""attributes"":{""host.name"":""docker-desktop"",""postgresql.database.name"":""postgres"",""os.type"":""linux""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/postgresqlreceiver"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
postgresql.backends,The number of backends.,1,sum,null,"{""start_time_unix_nano"":""1761344849148614631"",""time_unix_nano"":""1761344850233058090"",""value"":3,""exemplars"":[],""attributes"":{},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":null}",null,null,null,{},"{""attributes"":{""postgresql.database.name"":""postgres"",""host.name"":""docker-desktop"",""os.type"":""linux""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/postgresqlreceiver"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
postgresql.db_size,The database disk usage.,By,sum,null,"{""start_time_unix_nano"":""1761344849148614631"",""time_unix_nano"":""1761344850233058090"",""value"":7687315,""exemplars"":[],""attributes"":{},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":null}",null,null,null,{},"{""attributes"":{""postgresql.database.name"":""postgres"",""os.type"":""linux"",""host.name"":""docker-desktop""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/postgresqlreceiver"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
postgresql.deadlocks,The number of deadlocks.,{deadlock},sum,null,"{""start_time_unix_nano"":""1761344849148614631"",""time_unix_nano"":""1761344850233058090"",""value"":0,""exemplars"":[],""attributes"":{},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":true}",null,null,null,{},"{""attributes"":{""postgresql.database.name"":""postgres"",""host.name"":""docker-desktop"",""os.type"":""linux""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/postgresqlreceiver"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
postgresql.tup_deleted,Number of rows deleted by queries in the database.,{tup_deleted},sum,null,"{""start_time_unix_nano"":""1761344849148614631"",""time_unix_nano"":""1761344850233058090"",""value"":0,""exemplars"":[],""attributes"":{},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":true}",null,null,null,{},"{""attributes"":{""host.name"":""docker-desktop"",""os.type"":""linux"",""postgresql.database.name"":""postgres""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/postgresqlreceiver"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
postgresql.tup_fetched,Number of rows fetched by queries in the database.,{tup_fetched},sum,null,"{""start_time_unix_nano"":""1761344849148614631"",""time_unix_nano"":""1761344850233058090"",""value"":1633,""exemplars"":[],""attributes"":{},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":true}",null,null,null,{},"{""attributes"":{""os.type"":""linux"",""postgresql.database.name"":""postgres"",""host.name"":""docker-desktop""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/postgresqlreceiver"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
postgresql.tup_inserted,Number of rows inserted by queries in the database.,{tup_inserted},sum,null,"{""start_time_unix_nano"":""1761344849148614631"",""time_unix_nano"":""1761344850233058090"",""value"":0,""exemplars"":[],""attributes"":{},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":true}",null,null,null,{},"{""attributes"":{""host.name"":""docker-desktop"",""os.type"":""linux"",""postgresql.database.name"":""postgres""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/postgresqlreceiver"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
postgresql.tup_returned,Number of rows returned by queries in the database.,{tup_returned},sum,null,"{""start_time_unix_nano"":""1761344849148614631"",""time_unix_nano"":""1761344850233058090"",""value"":1796,""exemplars"":[],""attributes"":{},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":true}",null,null,null,{},"{""attributes"":{""postgresql.database.name"":""postgres"",""host.name"":""docker-desktop"",""os.type"":""linux""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/postgresqlreceiver"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
postgresql.tup_updated,Number of rows updated by queries in the database.,{tup_updated},sum,null,"{""start_time_unix_nano"":""1761344849148614631"",""time_unix_nano"":""1761344850233058090"",""value"":0,""exemplars"":[],""attributes"":{},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":true}",null,null,null,{},"{""attributes"":{""host.name"":""docker-desktop"",""postgresql.database.name"":""postgres"",""os.type"":""linux""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/postgresqlreceiver"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
postgresql.blocks_read,The number of blocks read.,1,sum,null,"{""start_time_unix_nano"":""1761344849148614631"",""time_unix_nano"":""1761344850233058090"",""value"":0,""exemplars"":[],""attributes"":{""source"":""heap_read""},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":true}",null,null,null,{},"{""attributes"":{""postgresql.database.name"":""otel"",""os.type"":""linux"",""postgresql.table.name"":""public.orderitem"",""host.name"":""docker-desktop""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/postgresqlreceiver"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
postgresql.blocks_read,The number of blocks read.,1,sum,null,"{""start_time_unix_nano"":""1761344849148614631"",""time_unix_nano"":""1761344850233058090"",""value"":0,""exemplars"":[],""attributes"":{""source"":""heap_hit""},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":true}",null,null,null,{},"{""attributes"":{""host.name"":""docker-desktop"",""postgresql.database.name"":""otel"",""postgresql.table.name"":""public.orderitem"",""os.type"":""linux""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/postgresqlreceiver"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
postgresql.blocks_read,The number of blocks read.,1,sum,null,"{""start_time_unix_nano"":""1761344849148614631"",""time_unix_nano"":""1761344850233058090"",""value"":0,""exemplars"":[],""attributes"":{""source"":""idx_read""},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":true}",null,null,null,{},"{""attributes"":{""postgresql.table.name"":""public.orderitem"",""postgresql.database.name"":""otel"",""host.name"":""docker-desktop"",""os.type"":""linux""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/postgresqlreceiver"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
postgresql.blocks_read,The number of blocks read.,1,sum,null,"{""start_time_unix_nano"":""1761344849148614631"",""time_unix_nano"":""1761344850233058090"",""value"":0,""exemplars"":[],""attributes"":{""source"":""idx_hit""},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":true}",null,null,null,{},"{""attributes"":{""postgresql.database.name"":""otel"",""os.type"":""linux"",""postgresql.table.name"":""public.orderitem"",""host.name"":""docker-desktop""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/postgresqlreceiver"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
postgresql.blocks_read,The number of blocks read.,1,sum,null,"{""start_time_unix_nano"":""1761344849148614631"",""time_unix_nano"":""1761344850233058090"",""value"":0,""exemplars"":[],""attributes"":{""source"":""toast_hit""},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":true}",null,null,null,{},"{""attributes"":{""os.type"":""linux"",""host.name"":""docker-desktop"",""postgresql.table.name"":""public.orderitem"",""postgresql.database.name"":""otel""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/postgresqlreceiver"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
postgresql.blocks_read,The number of blocks read.,1,sum,null,"{""start_time_unix_nano"":""1761344849148614631"",""time_unix_nano"":""1761344850233058090"",""value"":0,""exemplars"":[],""attributes"":{""source"":""toast_read""},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":true}",null,null,null,{},"{""attributes"":{""postgresql.database.name"":""otel"",""os.type"":""linux"",""host.name"":""docker-desktop"",""postgresql.table.name"":""public.orderitem""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/postgresqlreceiver"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
postgresql.blocks_read,The number of blocks read.,1,sum,null,"{""start_time_unix_nano"":""1761344849148614631"",""time_unix_nano"":""1761344850233058090"",""value"":0,""exemplars"":[],""attributes"":{""source"":""tidx_read""},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":true}",null,null,null,{},"{""attributes"":{""host.name"":""docker-desktop"",""os.type"":""linux"",""postgresql.database.name"":""otel"",""postgresql.table.name"":""public.orderitem""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/postgresqlreceiver"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
postgresql.blocks_read,The number of blocks read.,1,sum,null,"{""start_time_unix_nano"":""1761344849148614631"",""time_unix_nano"":""1761344850233058090"",""value"":0,""exemplars"":[],""attributes"":{""source"":""tidx_hit""},""flags"":null,""aggregation_temporality"":""CUMULATIVE"",""is_monotonic"":true}",null,null,null,{},"{""attributes"":{""host.name"":""docker-desktop"",""postgresql.database.name"":""otel"",""os.type"":""linux"",""postgresql.table.name"":""public.orderitem""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.6.1,"{""name"":""github.com/open-telemetry/opentelemetry-collector-contrib/receiver/postgresqlreceiver"",""version"":""0.133.0"",""attributes"":{},""dropped_attributes_count"":null}",null
